timestamp,F_USS,L_USS,R_USS,L_ENCD,R_ENCD,L_ENCD_COV,R_ENCD_COV,HEAD
1754351980.9050803,14,79,12,0,0,0.0,0.0,74
1754351980.9550817,14,78,12,0,0,0.0,0.0,73
1754351981.0050821,18,79,12,0,0,0.0,0.0,73
1754351981.0550902,15,79,12,0,0,0.0,0.0,73
1754351981.1050982,15,79,12,0,0,0.0,0.0,74
1754351981.1551065,18,78,12,0,0,0.0,0.0,73
1754351981.2051177,18,79,12,0,0,0.0,0.0,73
1754351981.2551236,18,78,12,0,0,0.0,0.0,74
1754351981.3051422,14,78,12,0,0,0.0,0.0,76
1754351981.3551373,14,77,12,0,0,0.0,0.0,76
1754351981.405158,14,77,12,0,0,0.0,0.0,77
1754351981.4551477,14,78,12,103,0,10.938130535437418,0.0,77
1754351981.505162,14,78,12,103,0,10.938130535437418,0.0,76
1754351981.555152,14,77,12,103,0,10.938130535437418,0.0,77
1754351981.6051805,14,77,12,103,0,10.938130535437418,0.0,77
1754351981.655178,13,79,12,103,0,10.938130535437418,0.0,75
1754351981.7051835,13,78,12,103,0,10.938130535437418,0.0,76
1754351981.7551959,13,77,12,103,0,10.938130535437418,0.0,77
1754351981.8051958,13,80,12,103,0,10.938130535437418,0.0,76
1754351981.8552084,13,79,12,103,0,10.938130535437418,0.0,75
1754351981.9052231,12,77,12,103,0,10.938130535437418,0.0,76
1754351981.9552355,12,77,12,103,0,10.938130535437418,0.0,76
1754351982.005249,13,77,12,103,0,10.938130535437418,0.0,76
1754351982.0552502,13,77,12,103,0,10.938130535437418,0.0,72
1754351982.105266,14,77,12,103,0,10.938130535437418,0.0,71
1754351982.155277,14,77,13,103,0,10.938130535437418,0.0,70
1754351982.2052813,14,77,13,103,0,10.938130535437418,0.0,71
1754351982.2552857,14,77,13,103,0,10.938130535437418,0.0,73
1754351982.3052862,13,77,13,103,0,10.938130535437418,0.0,72
1754351982.3552911,14,78,13,103,0,10.938130535437418,0.0,72
1754351982.4053032,13,77,13,103,0,10.938130535437418,0.0,70
1754351982.455313,14,77,14,103,0,10.938130535437418,0.0,70
1754351982.5053215,14,77,13,103,0,10.938130535437418,0.0,72
1754351982.5553381,14,77,13,103,0,10.938130535437418,0.0,72
1754351982.605345,14,77,14,103,0,10.938130535437418,0.0,71
1754351982.6553547,14,77,14,103,0,10.938130535437418,0.0,72
1754351982.7053566,14,77,14,103,0,10.938130535437418,0.0,73
1754351982.7553709,14,77,14,103,0,10.938130535437418,0.0,74
1754351982.8053818,15,77,14,103,0,10.938130535437418,0.0,74
1754351982.8553941,15,77,14,103,0,10.938130535437418,0.0,72
1754351982.905397,15,77,14,103,0,10.938130535437418,0.0,71
1754351982.9554133,15,77,14,103,0,10.938130535437418,0.0,71
1754351983.0054169,15,77,15,103,0,10.938130535437418,0.0,72
1754351983.0554245,15,77,14,103,0,10.938130535437418,0.0,72
1754351983.1054344,15,77,14,103,0,10.938130535437418,0.0,73
1754351983.1554446,15,77,14,103,0,10.938130535437418,0.0,75
1754351983.205447,15,77,15,103,0,10.938130535437418,0.0,74
1754351983.2554555,15,77,14,103,0,10.938130535437418,0.0,74
1754351983.305458,15,77,15,103,0,10.938130535437418,0.0,73
1754351983.3554626,15,77,15,103,0,10.938130535437418,0.0,71
1754351983.4054766,15,77,15,103,0,10.938130535437418,0.0,71
1754351983.4554842,15,76,14,103,0,10.938130535437418,0.0,71
1754351983.5054893,15,76,15,103,0,10.938130535437418,0.0,70
1754351983.5555007,16,77,14,103,0,10.938130535437418,0.0,68
1754351983.6055117,16,77,14,103,0,10.938130535437418,0.0,65
1754351983.6555202,16,76,14,103,0,10.938130535437418,0.0,64
1754351983.7055235,16,76,14,103,0,10.938130535437418,0.0,64
1754351983.7555282,16,58,15,103,0,10.938130535437418,0.0,64
1754351983.8055308,17,76,14,103,0,10.938130535437418,0.0,64
1754351983.855532,21,57,14,103,0,10.938130535437418,0.0,64
1754351983.9055383,16,75,14,103,0,10.938130535437418,0.0,62
1754351983.9555557,16,75,14,103,0,10.938130535437418,0.0,60
1754351984.0055585,16,75,14,103,0,10.938130535437418,0.0,58
1754351984.0555632,21,38,14,103,0,10.938130535437418,0.0,56
1754351984.1055717,16,43,14,103,0,10.938130535437418,0.0,55
1754351984.1555798,15,43,14,103,0,10.938130535437418,0.0,53
1754351984.2055771,14,45,14,103,0,10.938130535437418,0.0,52
1754351984.2555854,15,44,14,103,0,10.938130535437418,0.0,52
1754351984.3055942,15,44,14,103,0,10.938130535437418,0.0,52
1754351984.3555999,14,44,14,103,0,10.938130535437418,0.0,53
1754351984.4056048,16,43,14,103,0,10.938130535437418,0.0,53
1754351984.4556162,17,42,14,103,0,10.938130535437418,0.0,53
1754351984.5056143,15,44,14,103,0,10.938130535437418,0.0,52
1754351984.55563,15,44,14,103,0,10.938130535437418,0.0,49
1754351984.605634,25,75,15,103,0,10.938130535437418,0.0,44
1754351984.6556401,24,77,15,103,0,10.938130535437418,0.0,39
1754351984.7056518,24,77,15,103,0,10.938130535437418,0.0,39
1754351984.7710588,48,77,16,103,0,10.938130535437418,0.0,29
1754351984.8210287,48,77,16,103,0,10.938130535437418,0.0,29
1754351984.876228,56,89,75,103,0,10.938130535437418,0.0,21
1754351984.9295921,55,89,74,103,0,10.938130535437418,0.0,13
1754351984.9796135,55,89,74,103,0,10.938130535437418,0.0,13
1754351985.0296044,54,115,74,103,0,10.938130535437418,0.0,5
1754351985.079612,53,114,75,103,0,10.938130535437418,0.0,359
1754351985.1296148,53,85,75,103,0,10.938130535437418,0.0,350
1754351985.1796155,53,85,75,103,0,10.938130535437418,0.0,348
1754351985.2296176,53,85,75,103,0,10.938130535437418,0.0,348
1754351985.2796254,50,85,75,103,0,10.938130535437418,0.0,346
1754351985.3296256,50,113,74,103,0,10.938130535437418,0.0,346
1754351985.379645,86,113,75,103,0,10.938130535437418,0.0,344
1754351985.4296446,86,113,74,103,0,10.938130535437418,0.0,342
1754351985.479657,51,113,74,103,0,10.938130535437418,0.0,343
1754351985.52966,51,114,74,103,0,10.938130535437418,0.0,342
1754351985.579676,51,113,74,103,0,10.938130535437418,0.0,343
1754351985.629691,51,114,74,103,0,10.938130535437418,0.0,344
1754351985.6797066,51,113,74,103,0,10.938130535437418,0.0,345
1754351985.729707,51,114,75,103,0,10.938130535437418,0.0,344
1754351985.7797296,51,113,75,103,0,10.938130535437418,0.0,344
1754351985.8297446,51,113,75,103,0,10.938130535437418,0.0,344
1754351985.8797436,51,114,74,103,0,10.938130535437418,0.0,345
1754351985.929754,51,114,74,103,0,10.938130535437418,0.0,344
1754351985.9797628,51,114,74,103,0,10.938130535437418,0.0,346
1754351986.0297654,51,113,74,103,0,10.938130535437418,0.0,346
1754351986.0797772,51,113,74,103,0,10.938130535437418,0.0,345
1754351986.1297784,54,114,74,103,0,10.938130535437418,0.0,347
1754351986.1797876,54,114,75,103,0,10.938130535437418,0.0,348
1754351986.229791,54,113,74,103,0,10.938130535437418,0.0,348
1754351986.279801,54,114,74,103,0,10.938130535437418,0.0,347
1754351986.3297987,51,113,74,103,0,10.938130535437418,0.0,346
1754351986.3798032,54,114,74,103,0,10.938130535437418,0.0,346
1754351986.4298131,54,114,74,103,0,10.938130535437418,0.0,347
1754351986.4798183,54,114,74,103,0,10.938130535437418,0.0,348
1754351986.529821,51,114,74,103,0,10.938130535437418,0.0,347
1754351986.579828,50,113,75,103,0,10.938130535437418,0.0,347
1754351986.6298304,50,48,75,103,0,10.938130535437418,0.0,346
1754351986.6798427,50,48,75,103,0,10.938130535437418,0.0,347
1754351986.7298625,50,48,75,103,0,10.938130535437418,0.0,347
1754351986.7798638,50,113,74,103,0,10.938130535437418,0.0,345
1754351986.8298686,50,114,75,103,0,10.938130535437418,0.0,343
1754351986.8798711,86,113,74,103,0,10.938130535437418,0.0,341
1754351986.9298723,87,85,75,103,0,10.938130535437418,0.0,338
1754351986.9798825,86,114,75,103,0,10.938130535437418,0.0,334
1754351987.029887,86,114,77,103,0,10.938130535437418,0.0,328
1754351987.0798867,112,114,77,103,0,10.938130535437418,0.0,324
1754351987.1299014,112,114,51,103,0,10.938130535437418,0.0,320
1754351987.1799014,84,114,77,103,0,10.938130535437418,0.0,316
1754351987.2299187,84,114,77,103,0,10.938130535437418,0.0,316
1754351987.279919,17,114,76,103,0,10.938130535437418,0.0,300
1754351987.3299325,17,114,87,103,0,10.938130535437418,0.0,295
1754351987.379945,17,114,87,103,0,10.938130535437418,0.0,295
1754351987.4299521,9,114,112,103,0,10.938130535437418,0.0,287
1754351987.4799619,9,114,112,103,0,10.938130535437418,0.0,279
1754351987.5299726,7,114,112,103,0,10.938130535437418,0.0,270
1754351987.5799844,7,114,112,103,0,10.938130535437418,0.0,268
1754351987.6490567,7,114,112,103,0,10.938130535437418,0.0,276
1754351987.71554,7,114,112,103,0,10.938130535437418,0.0,277
1754351987.776969,7,114,112,103,0,10.938130535437418,0.0,276
1754351987.8270118,7,114,112,103,0,10.938130535437418,0.0,276
1754351987.87698,7,114,112,103,0,10.938130535437418,0.0,275
1754351987.926988,7,114,112,103,0,10.938130535437418,0.0,275
1754351987.9770033,7,114,112,103,0,10.938130535437418,0.0,274
1754351988.0270078,7,114,112,103,0,10.938130535437418,0.0,272
1754351988.088475,7,114,112,103,0,10.938130535437418,0.0,270
1754351988.13849,7,114,112,103,0,10.938130535437418,0.0,270
1754351988.1884966,7,114,113,103,0,10.938130535437418,0.0,270
1754351988.2405987,7,114,112,103,0,10.938130535437418,0.0,270
1754351988.2906122,7,114,112,103,0,10.938130535437418,0.0,270
1754351988.3406224,7,114,112,103,0,10.938130535437418,0.0,271
1754351988.3976765,7,114,113,103,0,10.938130535437418,0.0,269
1754351988.4476426,7,114,113,103,0,10.938130535437418,0.0,269
1754351988.4976504,7,114,113,103,0,10.938130535437418,0.0,266
1754351988.5476563,7,114,113,103,0,10.938130535437418,0.0,266
1754351988.5976954,7,114,113,103,0,10.938130535437418,0.0,266
1754351988.6476984,7,114,113,103,0,10.938130535437418,0.0,268
1754351988.6977394,7,114,112,103,0,10.938130535437418,0.0,267
1754351988.747746,7,114,112,103,0,10.938130535437418,0.0,267
1754351988.7977614,7,114,113,103,0,10.938130535437418,0.0,266
1754351988.8589942,7,69,113,103,0,10.938130535437418,0.0,265
1754351988.922405,7,68,113,103,0,10.938130535437418,0.0,267
1754351988.9724162,7,68,113,103,0,10.938130535437418,0.0,264
1754351989.0224245,7,68,113,103,0,10.938130535437418,0.0,264
1754351989.0724268,7,68,114,103,0,10.938130535437418,0.0,262
1754351989.1224322,13,68,113,103,0,10.938130535437418,0.0,264
1754351989.172439,7,68,114,103,0,10.938130535437418,0.0,261
1754351989.2419083,7,68,113,103,0,10.938130535437418,0.0,266
1754351989.294915,7,68,114,103,0,10.938130535437418,0.0,266
1754351989.3449275,6,68,114,103,0,10.938130535437418,0.0,266
1754351989.3949394,6,68,113,103,0,10.938130535437418,0.0,266
1754351989.444942,6,68,13,103,0,10.938130535437418,0.0,262
1754351989.4949443,7,67,12,103,0,10.938130535437418,0.0,259
1754351989.5449486,14,67,12,103,0,10.938130535437418,0.0,255
1754351989.5949495,6,67,12,103,0,10.938130535437418,0.0,258
1754351989.6449609,6,67,12,103,0,10.938130535437418,0.0,261
1754351989.6949584,6,68,12,103,0,10.938130535437418,0.0,260
1754351989.744974,6,67,14,103,0,10.938130535437418,0.0,256
1754351989.7949855,6,66,12,103,0,10.938130535437418,0.0,249
1754351989.8449943,6,33,12,103,0,10.938130535437418,0.0,243
1754351989.8950047,6,33,12,103,0,10.938130535437418,0.0,243
1754351989.9587164,6,33,14,103,0,10.938130535437418,0.0,237
1754351990.0087326,6,33,14,103,0,10.938130535437418,0.0,237
1754351990.0587494,6,33,6,103,0,10.938130535437418,0.0,236
1754351990.108752,6,33,7,103,0,10.938130535437418,0.0,234
1754351990.1602073,6,34,12,103,0,10.938130535437418,0.0,230
1754351990.2102196,6,34,12,103,0,10.938130535437418,0.0,230
1754351990.2602165,6,66,12,103,0,10.938130535437418,0.0,232
1754351990.3102202,34,66,12,103,0,10.938130535437418,0.0,229
1754351990.360237,34,66,7,103,0,10.938130535437418,0.0,225
1754351990.4102383,34,66,7,103,0,10.938130535437418,0.0,220
1754351990.4602466,35,67,7,103,0,10.938130535437418,0.0,214
1754351990.5110388,35,68,7,103,0,10.938130535437418,0.0,205
1754351990.5610578,35,68,7,103,0,10.938130535437418,0.0,205
1754351990.6278505,34,68,7,103,0,10.938130535437418,0.0,187
1754351990.6974292,30,68,7,103,0,10.938130535437418,0.0,182
1754351990.7474318,30,68,7,103,0,10.938130535437418,0.0,175
1754351990.797445,30,68,7,103,0,10.938130535437418,0.0,172
1754351990.8759336,30,68,66,103,0,10.938130535437418,0.0,168
1754351990.9043915,30,68,66,103,0,10.938130535437418,0.0,168
1754351990.9544022,34,20,67,103,0,10.938130535437418,0.0,168
1754351991.004413,34,20,67,103,0,10.938130535437418,0.0,170
1754351991.0544147,34,20,67,103,0,10.938130535437418,0.0,170
1754351991.1044261,34,20,67,103,0,10.938130535437418,0.0,171
1754351991.1544306,34,20,66,103,0,10.938130535437418,0.0,170
1754351991.204444,38,20,66,103,0,10.938130535437418,0.0,169
1754351991.2544549,34,20,66,103,0,10.938130535437418,0.0,166
1754351991.3044617,34,20,67,103,0,10.938130535437418,0.0,167
1754351991.3544648,35,20,67,103,8,10.938130535437418,0.8571734704810886,169
1754351991.4044795,35,20,68,103,8,10.938130535437418,0.8571734704810886,171
1754351991.4544857,34,21,67,103,8,10.938130535437418,0.8571734704810886,172
1754351991.5044875,34,20,66,103,8,10.938130535437418,0.8571734704810886,171
1754351991.5544956,35,20,67,103,8,10.938130535437418,0.8571734704810886,170
1754351991.6045027,35,20,67,103,8,10.938130535437418,0.8571734704810886,168
1754351991.6545095,33,20,66,103,8,10.938130535437418,0.8571734704810886,167
1754351991.704513,33,20,67,103,8,10.938130535437418,0.8571734704810886,167
1754351991.7545266,34,20,66,103,8,10.938130535437418,0.8571734704810886,168
1754351991.8045275,34,20,66,103,8,10.938130535437418,0.8571734704810886,170
1754351991.8545296,34,21,66,103,8,10.938130535437418,0.8571734704810886,171
1754351991.9045436,34,21,66,103,8,10.938130535437418,0.8571734704810886,170
1754351991.9545472,34,20,66,103,8,10.938130535437418,0.8571734704810886,171
1754351992.004556,34,21,66,103,8,10.938130535437418,0.8571734704810886,172
1754351992.0545604,33,20,66,103,8,10.938130535437418,0.8571734704810886,172
1754351992.1045628,33,20,66,103,8,10.938130535437418,0.8571734704810886,172
1754351992.1545694,34,20,67,103,8,10.938130535437418,0.8571734704810886,173
1754351992.2045748,34,20,67,103,8,10.938130535437418,0.8571734704810886,173
1754351992.254578,34,21,66,103,8,10.938130535437418,0.8571734704810886,173
1754351992.3045807,34,20,67,103,26,10.938130535437418,2.7858137790635378,172
1754351992.354583,34,20,67,103,26,10.938130535437418,2.7858137790635378,171
1754351992.4045954,33,21,66,103,26,10.938130535437418,2.7858137790635378,170
1754351992.4545975,33,20,67,103,26,10.938130535437418,2.7858137790635378,169
1754351992.5046098,33,20,67,103,26,10.938130535437418,2.7858137790635378,169
1754351992.5546193,25,20,66,103,26,10.938130535437418,2.7858137790635378,168
1754351992.6046345,25,20,66,103,26,10.938130535437418,2.7858137790635378,167
1754351992.6546438,34,20,66,103,26,10.938130535437418,2.7858137790635378,168
1754351992.7046504,24,20,66,103,26,10.938130535437418,2.7858137790635378,168
1754351992.7546525,25,20,66,103,26,10.938130535437418,2.7858137790635378,168
1754351992.804657,33,20,66,103,26,10.938130535437418,2.7858137790635378,169
1754351992.8546607,34,19,66,103,26,10.938130535437418,2.7858137790635378,167
1754351992.9046693,34,19,67,103,26,10.938130535437418,2.7858137790635378,164
1754351992.954668,23,18,67,103,26,10.938130535437418,2.7858137790635378,160
1754351993.0046728,29,18,66,103,26,10.938130535437418,2.7858137790635378,155
1754351993.0546873,29,18,66,103,26,10.938130535437418,2.7858137790635378,152
1754351993.1046996,41,17,66,103,26,10.938130535437418,2.7858137790635378,147
1754351993.1547127,18,17,66,103,26,10.938130535437418,2.7858137790635378,144
1754351993.2047257,18,16,35,103,26,10.938130535437418,2.7858137790635378,142
1754351993.25473,17,17,35,103,26,10.938130535437418,2.7858137790635378,139
1754351993.304742,17,16,35,103,26,10.938130535437418,2.7858137790635378,137
1754351993.35474,17,16,35,103,26,10.938130535437418,2.7858137790635378,134
1754351993.4047577,16,17,68,103,26,10.938130535437418,2.7858137790635378,130
1754351993.4547598,16,17,68,103,26,10.938130535437418,2.7858137790635378,127
1754351993.5100439,16,17,68,103,26,10.938130535437418,2.7858137790635378,124
1754351993.560059,16,17,68,103,26,10.938130535437418,2.7858137790635378,124
1754351993.610076,16,76,68,103,26,10.938130535437418,2.7858137790635378,105
1754351993.6600845,16,76,68,103,26,10.938130535437418,2.7858137790635378,105
1754351993.710087,17,76,18,121,26,12.849648493086676,2.7858137790635378,86
1754351993.7600882,17,76,18,121,26,12.849648493086676,2.7858137790635378,80
1754351993.810103,18,76,18,121,26,12.849648493086676,2.7858137790635378,77
1754351993.8601093,18,76,18,121,26,12.849648493086676,2.7858137790635378,80
1754351993.9101071,17,76,18,121,26,12.849648493086676,2.7858137790635378,82
1754351993.9601195,17,77,18,121,26,12.849648493086676,2.7858137790635378,83
1754351994.010131,17,76,18,121,26,12.849648493086676,2.7858137790635378,84
1754351994.0601358,17,76,18,121,26,12.849648493086676,2.7858137790635378,82
1754351994.11015,17,77,18,121,26,12.849648493086676,2.7858137790635378,82
1754351994.1601613,17,77,18,121,26,12.849648493086676,2.7858137790635378,82
1754351994.210159,17,75,18,121,26,12.849648493086676,2.7858137790635378,82
1754351994.260162,18,76,18,121,26,12.849648493086676,2.7858137790635378,82
1754351994.3101718,18,77,18,121,26,12.849648493086676,2.7858137790635378,84
1754351994.3601837,18,59,18,121,26,12.849648493086676,2.7858137790635378,84
1754351994.4101846,17,76,18,121,26,12.849648493086676,2.7858137790635378,83
1754351994.4601922,17,76,18,121,26,12.849648493086676,2.7858137790635378,84
1754351994.5102034,18,76,18,121,26,12.849648493086676,2.7858137790635378,85
1754351994.5602205,18,76,18,121,26,12.849648493086676,2.7858137790635378,84
1754351994.6102202,18,77,18,121,26,12.849648493086676,2.7858137790635378,84
1754351994.6602309,18,75,18,121,26,12.849648493086676,2.7858137790635378,83
1754351994.7102299,18,75,18,121,26,12.849648493086676,2.7858137790635378,83
1754351994.7602432,18,75,18,121,26,12.849648493086676,2.7858137790635378,83
1754351994.810244,18,75,18,121,26,12.849648493086676,2.7858137790635378,83
1754351994.860254,18,75,18,121,26,12.849648493086676,2.7858137790635378,84
1754351994.9102638,18,76,18,121,26,12.849648493086676,2.7858137790635378,85
1754351994.960275,18,75,18,121,26,12.849648493086676,2.7858137790635378,85
1754351995.0102856,18,76,18,121,26,12.849648493086676,2.7858137790635378,84
1754351995.060299,18,76,18,121,26,12.849648493086676,2.7858137790635378,83
1754351995.110309,18,77,18,121,26,12.849648493086676,2.7858137790635378,83
1754351995.1603196,18,75,18,121,26,12.849648493086676,2.7858137790635378,83
1754351995.2103224,18,75,18,121,26,12.849648493086676,2.7858137790635378,84
1754351995.2603269,18,75,18,121,26,12.849648493086676,2.7858137790635378,83
1754351995.3103397,18,75,18,121,26,12.849648493086676,2.7858137790635378,84
1754351995.3603415,17,76,18,121,26,12.849648493086676,2.7858137790635378,84
1754351995.4103446,18,75,18,121,26,12.849648493086676,2.7858137790635378,84
1754351995.4603567,18,77,18,121,26,12.849648493086676,2.7858137790635378,85
1754351995.5103614,17,75,18,121,26,12.849648493086676,2.7858137790635378,88
1754351995.5784814,17,76,18,139,26,14.761166450735933,2.7858137790635378,95
1754351995.6270432,17,76,18,139,26,14.761166450735933,2.7858137790635378,95
1754351995.677041,16,76,18,139,26,14.761166450735933,2.7858137790635378,104
1754351995.727052,16,17,18,139,26,14.761166450735933,2.7858137790635378,115
1754351995.7770586,16,17,35,139,26,14.761166450735933,2.7858137790635378,127
1754351995.8270712,28,17,66,139,26,14.761166450735933,2.7858137790635378,140
1754351995.8771737,28,17,66,139,26,14.761166450735933,2.7858137790635378,154
1754351995.927156,32,19,67,139,26,14.761166450735933,2.7858137790635378,165
1754351995.9771852,32,19,67,139,26,14.761166450735933,2.7858137790635378,165
1754351996.0271957,22,19,67,139,26,14.761166450735933,2.7858137790635378,181
1754351996.0772061,22,19,67,139,26,14.761166450735933,2.7858137790635378,181
1754351996.127204,32,19,67,139,26,14.761166450735933,2.7858137790635378,181
1754351996.1772223,32,19,67,139,26,14.761166450735933,2.7858137790635378,181
1754351996.2272327,32,19,67,139,26,14.761166450735933,2.7858137790635378,181
1754351996.2772398,27,19,67,139,26,14.761166450735933,2.7858137790635378,184
1754351996.3272443,27,19,67,139,26,14.761166450735933,2.7858137790635378,184
1754351996.3772557,27,19,67,139,26,14.761166450735933,2.7858137790635378,184
1754351996.427258,26,19,67,139,26,14.761166450735933,2.7858137790635378,184
1754351996.4772677,26,19,67,139,26,14.761166450735933,2.7858137790635378,184
1754351996.527277,26,19,67,139,26,14.761166450735933,2.7858137790635378,182
1754351996.5772865,26,19,67,139,26,14.761166450735933,2.7858137790635378,182
1754351996.6272824,31,19,67,139,26,14.761166450735933,2.7858137790635378,183
1754351996.688392,31,19,67,139,26,14.761166450735933,2.7858137790635378,182
1754351996.7384,31,19,67,139,26,14.761166450735933,2.7858137790635378,182
1754351996.788411,23,19,67,139,26,14.761166450735933,2.7858137790635378,181
1754351996.842656,23,19,67,139,26,14.761166450735933,2.7858137790635378,182
1754351996.8926744,23,19,67,139,26,14.761166450735933,2.7858137790635378,182
1754351996.942676,22,19,67,139,26,14.761166450735933,2.7858137790635378,181
1754351996.992684,22,19,67,139,26,14.761166450735933,2.7858137790635378,181
1754351997.04282,23,19,67,139,26,14.761166450735933,2.7858137790635378,181
1754351997.105356,23,19,67,139,26,14.761166450735933,2.7858137790635378,178
1754351997.1553578,23,19,67,139,26,14.761166450735933,2.7858137790635378,178
1754351997.2053645,27,19,67,139,26,14.761166450735933,2.7858137790635378,178
1754351997.2553728,22,19,67,139,26,14.761166450735933,2.7858137790635378,178
1754351997.3053818,22,19,67,139,26,14.761166450735933,2.7858137790635378,178
1754351997.355393,22,19,67,139,26,14.761166450735933,2.7858137790635378,176
1754351997.4054003,22,19,67,139,26,14.761166450735933,2.7858137790635378,173
1754351997.455413,22,19,67,139,26,14.761166450735933,2.7858137790635378,173
1754351997.5054202,22,19,67,139,26,14.761166450735933,2.7858137790635378,173
1754351997.5554204,22,19,67,139,26,14.761166450735933,2.7858137790635378,176
