timestamp,F_USS,L_USS,R_USS,L_ENCD,R_ENCD,L_ENCD_COV,R_ENCD_COV,HEAD
1754352331.8370826,28,39,44,272,210,28.885160248922112,22.500803600128574,177
1754352331.8934155,27,39,44,283,222,30.053310111929992,23.786563805850207,179
1754352331.941943,27,39,44,283,222,30.053310111929992,23.786563805850207,179
1754352331.9919474,27,39,44,289,226,30.690482764479746,24.215150541090754,178
1754352332.0419607,25,39,44,292,231,31.009069090754622,24.750883960141433,176
1754352332.0950277,25,39,44,298,235,31.646241743304376,25.179470695381976,180
1754352332.1450417,25,39,44,298,235,31.646241743304376,25.179470695381976,180
1754352332.1950464,24,39,44,309,247,32.814391606312256,26.46523090110361,179
1754352332.2450573,24,39,44,312,251,33.13297793258713,26.893817636344156,178
1754352332.2950583,24,39,44,312,251,33.13297793258713,26.893817636344156,178
1754352332.3450644,22,39,44,323,261,34.30112779559501,27.965284474445514,178
1754352332.3950715,22,39,44,327,267,34.725909563961515,28.608164577306333,180
1754352332.4450777,22,39,44,327,267,34.725909563961515,28.608164577306333,180
1754352332.495076,22,39,44,332,271,35.25688677441964,29.036751312546876,176
1754352332.5450761,117,39,44,337,277,35.78786398487777,29.67963141540769,177
1754352332.59509,117,39,44,337,277,35.78786398487777,29.67963141540769,177
1754352332.6450958,116,39,44,343,283,36.42503663742752,30.32251151826851,178
1754352332.6951058,116,39,44,351,291,37.274600174160526,31.179684988749596,177
1754352332.7451062,115,39,44,356,296,37.80557738461865,31.71541840780028,177
1754352332.7951214,115,39,44,356,296,37.80557738461865,31.71541840780028,177
1754352332.869505,113,39,44,376,315,39.92948622645116,33.751205400192866,179
1754352332.9179995,113,39,44,376,315,39.92948622645116,33.751205400192866,179
1754352332.9680128,113,39,44,376,315,39.92948622645116,33.751205400192866,179
1754352333.0180209,112,39,44,380,319,40.35426799481766,34.17979213543341,179
1754352333.0680366,112,39,44,386,324,40.99144064736741,34.71552555448409,177
1754352333.1180465,111,39,44,400,335,42.47817683665017,35.89413907639558,175
1754352333.1680582,111,39,44,400,335,42.47817683665017,35.89413907639558,175
1754352333.21805,110,39,44,404,340,42.90295860501667,36.42987249544627,178
1754352333.2680707,110,39,44,404,340,42.90295860501667,36.42987249544627,178
1754352333.3180656,109,39,44,411,348,43.64632669965805,37.287045965927355,176
1754352333.3680747,109,39,44,418,354,44.38969479429942,37.92992606878817,178
1754352333.4180772,108,39,44,424,360,45.02686744684918,38.572806171648985,178
1754352333.4868474,107,39,44,431,366,45.77023554149056,39.2156862745098,179
1754352333.5500183,106,39,44,438,373,46.51360363613193,39.96571306118076,177
1754352333.6000264,106,39,44,438,373,46.51360363613193,39.96571306118076,177
1754352333.65003,106,39,44,444,378,47.15077628868168,40.50144648023144,178
1754352333.7000358,105,39,44,451,386,47.89414438332307,41.35861995071252,180
1754352333.7580633,104,39,44,457,391,48.53131703587282,41.8943533697632,179
1754352333.8218157,103,39,44,463,396,49.16848968842257,42.43008678881389,178
1754352333.8718345,103,39,44,463,396,49.16848968842257,42.43008678881389,178
1754352333.9218366,103,39,44,469,403,49.80566234097232,43.18011357548484,178
1754352333.971844,102,39,44,475,408,50.44283499352208,43.71584699453552,178
1754352334.0238473,101,39,44,481,416,51.08000764607183,44.573020465016604,180
1754352334.073856,101,39,44,481,416,51.08000764607183,44.573020465016604,180
1754352334.123862,101,39,44,487,422,51.71718029862158,45.215900567877426,178
1754352334.1738732,100,39,44,493,429,52.35435295117133,45.96592735454838,177
1754352334.2257144,99,39,44,501,435,53.20391648790434,46.60880745740919,178
1754352334.295986,98,39,44,507,442,53.84108914045409,47.35883424408014,179
1754352334.358869,98,39,44,515,447,54.69065267718709,47.89456766313082,177
1754352334.4088862,98,39,44,515,447,54.69065267718709,47.89456766313082,177
1754352334.45889,97,39,44,521,453,55.32782532973685,48.537447765991644,175
1754352334.508892,96,39,44,527,459,55.9649979822866,49.18032786885246,177
1754352334.5589087,96,39,44,527,459,55.9649979822866,49.18032786885246,177
1754352334.6248648,95,39,44,540,472,57.345538729477724,50.573234758384224,180
1754352334.6748738,95,39,44,540,472,57.345538729477724,50.573234758384224,180
1754352334.724872,94,39,44,545,477,57.87651593993586,51.10896817743491,181
1754352334.774886,94,39,44,551,484,58.51368859248561,51.85899496410586,178
1754352334.8271508,93,39,44,556,490,59.04466580294373,52.501875066966676,179
1754352334.8913193,92,39,44,562,498,59.681838455493484,53.35904853744776,179
1754352334.9413192,92,39,44,562,498,59.681838455493484,53.35904853744776,179
1754352334.991324,31,39,44,569,504,60.42520655013487,54.001928640308584,180
1754352335.041329,31,39,44,573,510,60.84998831850137,54.6448087431694,179
1754352335.0913367,29,39,118,579,515,61.48716097105112,55.18054216222008,178
1754352335.1413426,29,39,118,584,521,62.018138181509244,55.82342226508089,180
1754352335.191349,29,39,117,590,527,62.655310834058994,56.46630236794171,180
1754352335.24136,28,39,117,595,531,63.18628804451713,56.89488910318226,181
1754352335.2913656,27,39,116,601,537,63.82346069706688,57.53776920604307,178
1754352335.3413723,27,39,116,601,537,63.82346069706688,57.53776920604307,178
1754352335.3913882,27,39,115,607,542,64.46063334961663,58.07350262509375,182
1754352335.4413905,26,39,115,611,548,64.88541511798313,58.71638272795457,179
1754352335.4914005,25,39,114,617,554,65.52258777053288,59.35926283081538,180
1754352335.5413997,25,39,114,623,560,66.15976042308263,60.002142933676204,181
1754352335.591414,24,39,113,627,564,66.58454219144913,60.43072966891675,178
1754352335.6414175,24,118,112,632,570,67.11551940190726,61.07360977177756,180
1754352335.691427,23,118,112,637,575,67.6464966123654,61.60934319082824,181
1754352335.7414343,23,118,112,643,581,68.28366926491515,62.252223293689056,179
1754352335.7914462,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352335.841463,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352335.8914697,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352335.941476,23,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352335.9914844,22,117,112,645,583,68.4960601490984,62.466516661309335,179
1754352336.0414932,22,117,112,645,583,68.4960601490984,62.466516661309335,180
1754352336.0914993,22,117,112,645,583,68.4960601490984,62.466516661309335,179
