timestamp,F_USS,L_USS,R_USS,L_ENCD,R_ENCD,L_ENCD_COV,R_ENCD_COV,HEAD
1754350008.4841616,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350008.5341616,27,16,9,184,139,19.539961344859076,14.893389049608915,332
1754350008.5841713,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350008.6341825,27,16,9,184,139,19.539961344859076,14.893389049608915,334
1754350008.684192,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350008.7341955,27,16,9,184,139,19.539961344859076,14.893389049608915,332
1754350008.7842085,27,16,9,184,139,19.539961344859076,14.893389049608915,332
1754350008.8342128,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350008.8842168,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350008.9342227,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350008.9842284,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350009.0342426,27,16,9,184,139,19.539961344859076,14.893389049608915,332
1754350009.0842538,27,16,9,184,139,19.539961344859076,14.893389049608915,332
1754350009.1342576,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350009.1842701,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350009.2342741,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350009.2842782,27,16,9,184,139,19.539961344859076,14.893389049608915,334
1754350009.3342881,27,16,9,184,139,19.539961344859076,14.893389049608915,332
1754350009.3842938,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350009.4343007,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350009.484304,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350009.5343065,27,16,9,184,139,19.539961344859076,14.893389049608915,332
1754350009.5843096,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350009.6343162,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350009.6843228,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350009.7343218,27,16,9,184,139,19.539961344859076,14.893389049608915,332
1754350009.7843301,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350009.8343313,27,16,9,184,139,19.539961344859076,14.893389049608915,332
1754350009.8843415,27,16,9,184,139,19.539961344859076,14.893389049608915,332
1754350009.9343429,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350009.9843514,27,16,9,184,139,19.539961344859076,14.893389049608915,332
1754350010.034359,27,16,9,184,139,19.539961344859076,14.893389049608915,334
1754350010.0843754,27,16,9,184,139,19.539961344859076,14.893389049608915,333
1754350010.1343844,27,16,9,184,182,19.539961344859076,19.500696453444764,333
1754350010.1843934,27,16,9,184,182,19.539961344859076,19.500696453444764,333
1754350010.2344043,27,16,9,184,256,19.539961344859076,27.429551055394835,334
1754350010.2844112,27,16,9,184,256,19.539961344859076,27.429551055394835,333
1754350010.3344145,27,16,9,184,256,19.539961344859076,27.429551055394835,334
1754350010.384419,27,16,9,184,256,19.539961344859076,27.429551055394835,333
1754350010.4344263,27,16,9,184,256,19.539961344859076,27.429551055394835,334
1754350010.484441,27,16,9,184,256,19.539961344859076,27.429551055394835,333
1754350010.534484,27,16,9,184,256,19.539961344859076,27.429551055394835,333
1754350010.5844595,27,16,9,184,256,19.539961344859076,27.429551055394835,333
1754350010.6344686,27,16,9,184,291,19.539961344859076,31.179684988749596,333
1754350010.684471,27,16,9,184,383,19.539961344859076,41.037179899282116,333
1754350010.7344835,27,16,9,184,634,19.539961344859076,67.93099753562628,333
1754350010.784482,27,16,9,184,664,19.539961344859076,71.14539804993035,333
1754350010.834489,27,16,9,184,668,19.539961344859076,71.5739847851709,333
1754350010.8844924,27,16,9,184,668,19.539961344859076,71.5739847851709,334
1754350010.9344974,27,16,9,184,668,19.539961344859076,71.5739847851709,333
1754350010.9845,27,16,9,184,668,19.539961344859076,71.5739847851709,334
1754350011.0345058,27,16,9,184,668,19.539961344859076,71.5739847851709,333
1754350011.0845094,27,16,9,184,668,19.539961344859076,71.5739847851709,333
1754350011.1345105,27,16,9,184,668,19.539961344859076,71.5739847851709,333
1754350011.1845243,27,16,9,184,671,19.539961344859076,71.89542483660131,332
1754350011.2345314,27,16,9,184,671,19.539961344859076,71.89542483660131,334
1754350011.2845333,27,16,9,221,671,23.469192702249217,71.89542483660131,334
1754350011.334537,27,17,9,221,671,23.469192702249217,71.89542483660131,334
1754350011.3845491,27,17,9,221,671,23.469192702249217,71.89542483660131,335
1754350011.4345586,27,17,9,221,671,23.469192702249217,71.89542483660131,335
1754350011.484562,28,17,9,221,671,23.469192702249217,71.89542483660131,338
1754350011.5345666,45,17,9,221,671,23.469192702249217,71.89542483660131,340
1754350011.5845704,45,17,9,221,671,23.469192702249217,71.89542483660131,339
1754350011.634587,45,48,9,221,671,23.469192702249217,71.89542483660131,342
1754350011.6845908,45,48,9,221,671,23.469192702249217,71.89542483660131,342
1754350011.7345963,11,47,9,221,671,23.469192702249217,71.89542483660131,342
1754350011.8038695,11,47,9,221,671,23.469192702249217,71.89542483660131,342
1754350011.8667448,11,47,9,221,671,23.469192702249217,71.89542483660131,343
1754350011.916757,11,47,9,221,671,23.469192702249217,71.89542483660131,343
1754350011.9667575,11,46,9,221,671,23.469192702249217,71.89542483660131,343
1754350012.0479686,45,46,9,221,671,23.469192702249217,71.89542483660131,346
1754350012.0965164,45,46,9,221,671,23.469192702249217,71.89542483660131,346
1754350012.1465235,45,47,9,221,671,23.469192702249217,71.89542483660131,346
1754350012.1965256,45,46,9,221,671,23.469192702249217,71.89542483660131,346
1754350012.2465281,45,46,9,221,671,23.469192702249217,71.89542483660131,346
1754350012.2965374,45,46,9,221,671,23.469192702249217,71.89542483660131,347
1754350012.346545,45,45,9,221,671,23.469192702249217,71.89542483660131,347
1754350012.3965569,45,45,9,221,671,23.469192702249217,71.89542483660131,347
1754350012.4465668,45,46,9,221,671,23.469192702249217,71.89542483660131,348
1754350012.496571,45,46,9,221,671,23.469192702249217,71.89542483660131,347
1754350012.5465758,45,45,9,221,671,23.469192702249217,71.89542483660131,348
1754350012.596587,45,45,9,221,671,23.469192702249217,71.89542483660131,347
1754350012.6465943,45,46,9,221,671,23.469192702249217,71.89542483660131,347
1754350012.6966035,45,46,9,221,671,23.469192702249217,71.89542483660131,347
1754350012.7466166,45,45,9,221,671,23.469192702249217,71.89542483660131,348
1754350012.8028102,13,45,9,221,671,23.469192702249217,71.89542483660131,349
1754350012.8513653,13,45,9,221,671,23.469192702249217,71.89542483660131,349
1754350012.9013612,11,44,9,221,671,23.469192702249217,71.89542483660131,349
1754350012.9513812,11,44,9,221,671,23.469192702249217,71.89542483660131,349
1754350013.0013819,11,44,9,221,671,23.469192702249217,71.89542483660131,349
1754350013.051397,12,44,9,221,671,23.469192702249217,71.89542483660131,350
1754350013.1014576,12,44,118,221,671,23.469192702249217,71.89542483660131,351
1754350013.1596096,11,44,118,221,671,23.469192702249217,71.89542483660131,352
1754350013.2096224,11,44,118,221,671,23.469192702249217,71.89542483660131,352
1754350013.2636192,44,44,118,221,671,23.469192702249217,71.89542483660131,351
1754350013.3136227,44,44,118,221,671,23.469192702249217,71.89542483660131,351
