timestamp,F_USS,L_USS,R_USS,L_ENCD,R_ENCD,L_ENCD_COV,R_ENCD_COV,HEAD
1752974484.2770607,32,24,21,37,181,3.9292313573901403,19.393549769634628,351
1752974484.327072,32,24,21,37,181,3.9292313573901403,19.393549769634628,350
1752974484.3770807,32,24,20,37,181,3.9292313573901403,19.393549769634628,352
1752974484.4270875,32,24,20,37,181,3.9292313573901403,19.393549769634628,351
1752974484.4770997,32,24,20,37,181,3.9292313573901403,19.393549769634628,351
1752974484.5271056,32,24,20,37,181,3.9292313573901403,19.393549769634628,351
1752974484.5771127,32,24,20,37,181,3.9292313573901403,19.393549769634628,351
1752974484.6342273,32,24,20,37,181,3.9292313573901403,19.393549769634628,351
1752974484.6842375,32,24,20,37,181,3.9292313573901403,19.393549769634628,351
1752974484.7343955,32,24,20,37,181,3.9292313573901403,19.393549769634628,350
1752974484.7846026,32,24,20,37,181,3.9292313573901403,19.393549769634628,352
1752974484.8346894,32,24,20,37,181,3.9292313573901403,19.393549769634628,350
1752974484.884689,32,24,20,37,181,3.9292313573901403,19.393549769634628,351
1752974484.934701,32,24,20,37,181,3.9292313573901403,19.393549769634628,351
1752974484.9847066,32,24,20,37,181,3.9292313573901403,19.393549769634628,351
1752974485.0359716,32,24,20,37,181,3.9292313573901403,19.393549769634628,351
1752974485.0859747,32,24,20,37,181,3.9292313573901403,19.393549769634628,351
1752974485.1363807,32,24,20,37,181,3.9292313573901403,19.393549769634628,351
1752974485.1863883,32,24,20,37,181,3.9292313573901403,19.393549769634628,351
1752974485.2363963,32,24,20,37,181,3.9292313573901403,19.393549769634628,352
1752974485.2864013,32,24,20,37,181,3.9292313573901403,19.393549769634628,352
1752974485.3364146,32,24,21,37,181,3.9292313573901403,19.393549769634628,351
1752974485.3864195,32,24,21,37,181,3.9292313573901403,19.393549769634628,351
1752974485.4366486,32,24,21,37,181,3.9292313573901403,19.393549769634628,351
1752974485.4866495,32,24,21,37,181,3.9292313573901403,19.393549769634628,351
1752974485.5366566,32,24,21,37,181,3.9292313573901403,19.393549769634628,352
1752974485.586671,32,24,21,37,181,3.9292313573901403,19.393549769634628,352
1752974485.6366794,32,24,20,37,181,3.9292313573901403,19.393549769634628,352
1752974485.6866953,32,24,20,37,181,3.9292313573901403,19.393549769634628,352
1752974485.7368684,32,24,20,37,181,3.9292313573901403,19.393549769634628,352
1752974485.7868774,32,24,21,37,181,3.9292313573901403,19.393549769634628,350
1752974485.8368778,32,24,21,37,181,3.9292313573901403,19.393549769634628,350
1752974485.8868918,32,24,21,37,185,3.9292313573901403,19.822136504875175,351
1752974485.9368963,32,24,21,37,185,3.9292313573901403,19.822136504875175,351
1752974485.9868975,32,24,20,37,199,3.9292313573901403,21.32219007821708,351
1752974486.0369098,32,24,20,37,199,3.9292313573901403,21.32219007821708,351
1752974486.0869234,32,24,21,37,199,3.9292313573901403,21.32219007821708,351
1752974486.1369286,32,24,21,37,199,3.9292313573901403,21.32219007821708,351
1752974486.1869297,32,24,20,37,199,3.9292313573901403,21.32219007821708,352
1752974486.2369382,32,24,20,37,199,3.9292313573901403,21.32219007821708,352
1752974486.2869387,32,24,20,37,199,3.9292313573901403,21.32219007821708,353
1752974486.336952,32,24,20,37,199,3.9292313573901403,21.32219007821708,353
1752974486.386956,32,24,20,37,199,3.9292313573901403,21.32219007821708,352
1752974486.4369605,32,24,20,37,199,3.9292313573901403,21.32219007821708,352
1752974486.486968,32,24,21,37,199,3.9292313573901403,21.32219007821708,352
1752974486.5369709,32,24,21,37,199,3.9292313573901403,21.32219007821708,352
1752974486.587182,32,24,21,37,199,3.9292313573901403,21.32219007821708,351
1752974486.6371875,32,24,21,37,199,3.9292313573901403,21.32219007821708,351
1752974486.687192,32,24,21,37,199,3.9292313573901403,21.32219007821708,349
1752974486.7371929,32,24,21,37,199,3.9292313573901403,21.32219007821708,349
1752974486.8020794,32,24,22,37,199,3.9292313573901403,21.32219007821708,347
1752974486.852095,32,24,22,37,199,3.9292313573901403,21.32219007821708,347
1752974486.9021072,32,24,22,37,199,3.9292313573901403,21.32219007821708,347
1752974486.9521105,32,24,22,37,199,3.9292313573901403,21.32219007821708,347
1752974487.002115,32,24,22,37,199,3.9292313573901403,21.32219007821708,345
1752974487.0521276,32,24,22,37,199,3.9292313573901403,21.32219007821708,343
1752974487.1021395,32,24,22,37,199,3.9292313573901403,21.32219007821708,343
1752974487.1521554,32,24,22,37,199,3.9292313573901403,21.32219007821708,343
1752974487.2021573,32,24,22,37,199,3.9292313573901403,21.32219007821708,342
1752974487.2521646,32,24,22,37,199,3.9292313573901403,21.32219007821708,342
1752974487.3021808,32,24,22,37,199,3.9292313573901403,21.32219007821708,342
1752974487.3521929,32,24,22,37,199,3.9292313573901403,21.32219007821708,342
1752974487.4021974,32,24,22,37,199,3.9292313573901403,21.32219007821708,341
1752974487.4522045,32,24,22,37,199,3.9292313573901403,21.32219007821708,344
1752974487.5022073,32,24,22,37,201,3.9292313573901403,21.53648344583735,341
1752974487.5522182,32,24,22,37,201,3.9292313573901403,21.53648344583735,341
1752974487.6022205,32,24,22,37,201,3.9292313573901403,21.53648344583735,340
1752974487.6522279,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974487.7022388,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974487.752239,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974487.802254,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974487.8522582,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974487.9022694,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974487.9522731,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974488.0091095,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974488.0591187,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974488.109126,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974488.1591375,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974488.2091527,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974488.2597396,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974488.3097444,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974488.3597488,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974488.4097576,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974488.4597569,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974488.5097682,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974488.5597684,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974488.6097803,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974488.6597915,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974488.7098012,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974488.7598064,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974488.8098185,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974488.8598223,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974488.9098263,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974488.9598334,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974489.0098398,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974489.0598419,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974489.1177788,32,24,22,37,201,3.9292313573901403,21.53648344583735,337
1752974489.1677938,32,24,22,37,201,3.9292313573901403,21.53648344583735,337
1752974489.2185502,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974489.268555,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974489.3185654,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974489.3685684,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974489.4185882,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974489.4685934,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974489.51861,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974489.5686126,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974489.618618,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974489.6686172,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974489.718632,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974489.768643,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974489.81865,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974489.8686628,32,24,22,37,201,3.9292313573901403,21.53648344583735,338
1752974489.9186678,32,24,22,37,201,3.9292313573901403,21.53648344583735,340
1752974489.9686718,32,24,22,37,201,3.9292313573901403,21.53648344583735,340
1752974490.0186777,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
1752974490.0686839,32,24,22,37,201,3.9292313573901403,21.53648344583735,339
